Value,Count,LBA,LF,VALUE_1,DIST_YEAR,DIST_TYPE,TYPE_CONFIDENCE,SEVERITY,SOURCE1,SOURCE2,SOURCE3,SOURCE4,DESCRIPTION
146,90709,9999,921,921,2011,Clearcut,High,Low,Refresh Events,,,,"Within Clearcut Refresh Event perimeter, but no change detected by MIICA or dNBR. Severity default of low."
147,1519,9999,722,722,2011,Clearcut,Medium,Medium,Refresh Events,dNBR,,,"Clearcut causality likely, but could be other causality type than assigned (MIICA pixels within Clearcut Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
148,165,9999,581,581,2011,Biological,Medium,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Biological Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
149,1,9999,583,583,2011,Biological,Medium,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Biological Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
150,32,9999,582,582,2011,Biological,Medium,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Biological Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
151,6861,9999,831,831,2011,Chemical,Low,Low,Refresh Events,MIICA,dNBR,,"Chemical causality likely, but could be other causality type than assigned (MIICA pixels within Chemical Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
152,3053,1,441,441,2011,Thinning,High,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Thinning Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
153,6043,9999,1051,1051,2011,Disease,Medium,Low,Refresh Events,,,,"Within Disease Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low."
154,2105,9999,541,541,2011,Insects,Medium,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Insects Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
155,558,1,931,931,2011,Harvest,High,Low,Refresh Events,,,,"Within Harvest Refresh Event perimeter, but no change detected by MIICA or dNBR. Severity default of low."
156,331,9999,551,551,2011,Disease,Medium,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Disease Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
157,131,9999,552,552,2011,Disease,Medium,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Disease Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
158,520,1,1071,1071,2011,Herbicide,Medium,Low,Refresh Events,,,,"Within Herbicide Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low."
159,284,1,761,761,2011,Other Mechanical,Medium,Low,Refresh Events,dNBR,,,"Other Mechanical causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
160,3240,1,463,463,2011,Other Mechanical,High,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Other Mechanical Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
161,335,1,762,762,2011,Other Mechanical,Medium,Medium,Refresh Events,dNBR,,,"Other Mechanical causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
162,682,1,763,763,2011,Other Mechanical,Medium,High,Refresh Events,dNBR,,,"Other Mechanical causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
163,283,9999,542,542,2011,Insects,Medium,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Insects Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
164,1141,9999,841,841,2011,Insects,Low,Low,Refresh Events,MIICA,dNBR,,"Insects causality likely, but could be other causality type than assigned (MIICA pixels within Insects Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
165,1844,9999,832,832,2011,Chemical,Low,Medium,Refresh Events,MIICA,dNBR,,"Chemical causality likely, but could be other causality type than assigned (MIICA pixels within Chemical Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
166,168691,9999,21,21,2011,Wildfire,High,Unburned/Low,BARC,,,,BARC mapped wildfire.
167,46868,9999,22,22,2011,Wildfire,High,Low,BARC,,,,BARC mapped wildfire.
168,264,9999,842,842,2011,Insects,Low,Medium,Refresh Events,MIICA,dNBR,,"Insects causality likely, but could be other causality type than assigned (MIICA pixels within Insects Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
169,337,9999,843,843,2011,Insects,Low,High,Refresh Events,MIICA,dNBR,,"Insects causality likely, but could be other causality type than assigned (MIICA pixels within Insects Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
170,69689,1,15,15,2011,Wildfire,High,Increased Green,MTBS,,,,MTBS mapped wildfire.
171,32851,1,21,21,2011,Wildfire,High,Unburned/Low,BARC,,,,BARC mapped wildfire.
172,45709,1,22,22,2011,Wildfire,High,Low,BARC,,,,BARC mapped wildfire.
173,22345,1,23,23,2011,Wildfire,High,Medium,BARC,,,,BARC mapped wildfire.
174,1514,1,791,791,2011,Prescribed Fire,Medium,Low,Refresh Events,dNBR,,,"Prescribed Fire causality likely, but could be other causality type than assigned (MIICA pixels within Prescribed Fire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
175,1004,1,792,792,2011,Prescribed Fire,Medium,Medium,Refresh Events,dNBR,,,"Prescribed Fire causality likely, but could be other causality type than assigned (MIICA pixels within Prescribed Fire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
176,1326,1,793,793,2011,Prescribed Fire,Medium,High,Refresh Events,dNBR,,,"Prescribed Fire causality likely, but could be other causality type than assigned (MIICA pixels within Prescribed Fire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
177,409059,9999,212,212,2011,Wildfire,High,Low,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
178,298682,1,212,212,2011,Wildfire,High,Low,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
179,17617,9999,213,213,2011,Wildfire,High,Medium,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
180,29503,1,213,213,2011,Wildfire,High,Medium,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
181,23229,1,211,211,2011,Wildfire,High,Unburned/Low,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
182,116059,9999,211,211,2011,Wildfire,High,Unburned/Low,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
183,1602,9999,215,215,2011,Wildfire,High,Increased Green,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
184,4533,9999,723,723,2011,Clearcut,Medium,High,Refresh Events,dNBR,,,"Clearcut causality likely, but could be other causality type than assigned (MIICA pixels within Clearcut Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
185,1373,9999,833,833,2011,Chemical,Low,High,Refresh Events,MIICA,dNBR,,"Chemical causality likely, but could be other causality type than assigned (MIICA pixels within Chemical Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
186,2143,9999,532,532,2011,Chemical,Medium,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Chemical Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
187,162,9999,543,543,2011,Insects,Medium,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Insects Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
188,2528,9999,34,34,2011,Wildfire,High,High,RAVG,,,,RAVG mapped wildfire.
189,2310,9999,33,33,2011,Wildfire,High,Medium,RAVG,,,,RAVG mapped wildfire.
190,16641,9999,23,23,2011,Wildfire,High,Medium,BARC,,,,BARC mapped wildfire.
191,1088,9999,214,214,2011,Wildfire,High,High,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
192,5615,1,214,214,2011,Wildfire,High,High,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
193,7472,1,24,24,2011,Wildfire,High,High,BARC,,,,BARC mapped wildfire.
194,661,9999,24,24,2011,Wildfire,High,High,BARC,,,,BARC mapped wildfire.
195,508,1,802,802,2011,Wildland Fire,Medium,Medium,Refresh Events,dNBR,,,"Wildland Fire causality likely, but could be other causality type than assigned (MIICA pixels within Wildland Fire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
196,624,9999,533,533,2011,Chemical,Medium,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Chemical Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
197,4855,9999,803,803,2011,Wildland Fire,Medium,High,Refresh Events,dNBR,,,"Wildland Fire causality likely, but could be other causality type than assigned (MIICA pixels within Wildland Fire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
198,3021,1,602,602,2011,Unknown,N/A,Medium,MIICA,PAD,dNBR,,"MIICA identified disturbance.  Anthropogenic causality not expected, most likely fire related (outside Refresh Event 500m buffer, PAD GAP Status equals 1 or 2).   Severity determined by dNBR standard deviation breakpoints."
199,2942,1,603,603,2011,Unknown,N/A,High,MIICA,PAD,dNBR,,"MIICA identified disturbance.  Anthropogenic causality not expected, most likely fire related (outside Refresh Event 500m buffer, PAD GAP Status equals 1 or 2).   Severity determined by dNBR standard deviation breakpoints."
200,13201,1,601,601,2011,Unknown,N/A,Low,MIICA,PAD,dNBR,,"MIICA identified disturbance.  Anthropogenic causality not expected, most likely fire related (outside Refresh Event 500m buffer, PAD GAP Status equals 1 or 2).   Severity determined by dNBR standard deviation breakpoints."
201,1004,1,32,32,2011,Wildfire,High,Low,RAVG,,,,RAVG mapped wildfire.
202,720,1,803,803,2011,Wildland Fire,Medium,High,Refresh Events,dNBR,,,"Wildland Fire causality likely, but could be other causality type than assigned (MIICA pixels within Wildland Fire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
203,696,1,33,33,2011,Wildfire,High,Medium,RAVG,,,,RAVG mapped wildfire.
204,1349,1,34,34,2011,Wildfire,High,High,RAVG,,,,RAVG mapped wildfire.
205,2940,1,115,115,2011,Wildfire,High,Increased Green,Decision Tree Modeled,MTBS,,,MTBS gap (value = 6) filled with See5 output.
206,11896,9999,16,16,2011,Wildfire,High,NA,MTBS,NA,NA,NA,MTBS mapped water body or other non-mappable land cover type located inside of a fire perimeter.
207,172,1,421,421,2011,Clearcut,High,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Clearcut Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
208,102,1,422,422,2011,Clearcut,High,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Clearcut Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
209,1407,9999,411,411,2011,Development,High,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Development Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
210,1131,9999,911,911,2011,Development,High,Low,Refresh Events,,,,"Within Development Refresh Event perimeter, but no change detected by (MIICA or dNBR. Severity default of low."
211,462,9999,711,711,2011,Development,Medium,Low,Refresh Events,dNBR,,,"Development causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
212,14,9999,712,712,2011,Development,Medium,Medium,Refresh Events,dNBR,,,"Development causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
213,113,1,452,452,2011,Mastication,High,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Mastication Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
214,286,1,451,451,2011,Mastication,High,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Mastication Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
215,73,1,453,453,2011,Mastication,High,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Mastication Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
216,718,1,442,442,2011,Thinning,High,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Thinning Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
217,1480,1,443,443,2011,Thinning,High,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Thinning Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
218,9842794,9999,1011,1011,2011,Weather,Medium,Low,Refresh Events,,,,"Within Weather Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low."
219,459592,9999,511,511,2011,Weather,Medium,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Weather Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
220,161813,9999,512,512,2011,Weather,Medium,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Weather Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
221,28590,1,1011,1011,2011,Weather,Medium,Low,Refresh Events,,,,"Within Weather Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low."
222,177097,9999,513,513,2011,Weather,Medium,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Weather Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
223,23656,9999,811,811,2011,Weather,Low,Low,Refresh Events,MIICA,dNBR,,"Weather causality likely, but could be other causality type than assigned (MIICA pixels within Weather Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
224,17811,9999,813,813,2011,Weather,Low,High,Refresh Events,MIICA,dNBR,,"Weather causality likely, but could be other causality type than assigned (MIICA pixels within Weather Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
225,11666,9999,812,812,2011,Weather,Low,Medium,Refresh Events,MIICA,dNBR,,"Weather causality likely, but could be other causality type than assigned (MIICA pixels within Weather Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
226,1855,1,511,511,2011,Weather,Medium,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Weather Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
227,1942,1,512,512,2011,Weather,Medium,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Weather Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
228,92,9999,413,413,2011,Development,High,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Development Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
229,89,1,873,873,2011,Herbicide,Low,High,Refresh Events,MIICA,dNBR,,"Herbicide causality likely, but could be other causality type than assigned (MIICA pixels within Herbicide Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
230,384,1,871,871,2011,Herbicide,Low,Low,Refresh Events,MIICA,dNBR,,"Herbicide causality likely, but could be other causality type than assigned (MIICA pixels within Herbicide Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
231,166,1,872,872,2011,Herbicide,Low,Medium,Refresh Events,MIICA,dNBR,,"Herbicide causality likely, but could be other causality type than assigned (MIICA pixels within Herbicide Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
232,30,1,921,921,2011,Clearcut,High,Low,Refresh Events,,,,"Within Clearcut Refresh Event perimeter, but no change detected by MIICA or dNBR. Severity default of low."
233,1698,1,571,571,2011,Herbicide,Medium,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Herbicide Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
234,730,1,572,572,2011,Herbicide,Medium,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Herbicide Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
235,1039,1,573,573,2011,Herbicide,Medium,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Herbicide Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
236,48,9999,553,553,2011,Disease,Medium,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Disease Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
237,19,9999,851,851,2011,Disease,Low,Low,Refresh Events,MIICA,dNBR,,"Disease causality likely, but could be other causality type than assigned (MIICA pixels within Disease Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
238,64,9999,483,483,2011,Wildland Fire Use,High,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Wildland Fire Use Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
239,1154,9999,481,481,2011,Wildland Fire Use,High,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Wildland Fire Use Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
240,345,9999,981,981,2011,Wildland Fire Use,High,Low,Refresh Events,,,,"Within Wildland Fire Use Refresh Event perimeter, but no change detected by MIICA or dNBR. Severity default of low."
241,210,9999,482,482,2011,Wildland Fire Use,High,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Wildland Fire Use Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
242,33,1,1041,1041,2011,Insects,Medium,Low,Refresh Events,,,,"Within Insects Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low."
243,195,9999,412,412,2011,Development,High,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Development Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
244,4,1,722,722,2011,Clearcut,Medium,Medium,Refresh Events,dNBR,,,"Clearcut causality likely, but could be other causality type than assigned (MIICA pixels within Clearcut Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
245,3,1,721,721,2011,Clearcut,Medium,Low,Refresh Events,dNBR,,,"Clearcut causality likely, but could be other causality type than assigned (MIICA pixels within Clearcut Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
246,5,1,723,723,2011,Clearcut,Medium,High,Refresh Events,dNBR,,,"Clearcut causality likely, but could be other causality type than assigned (MIICA pixels within Clearcut Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
247,597,1,423,423,2011,Clearcut,High,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Clearcut Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
248,470,1,1031,1031,2011,Chemical,Medium,Low,Refresh Events,,,,"Within Chemical Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low."
249,25,1,751,751,2011,Mastication,Medium,Low,Refresh Events,dNBR,,,"Mastication causality likely, but could be other causality type than assigned (MIICA pixels within Mastication Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
250,73,1,951,951,2011,Mastication,High,Low,Refresh Events,,,,"Within Mastication Refresh Event perimeter, but no change detected by MIICA or dNBR. Severity default of low."
251,5,1,531,531,2011,Chemical,Medium,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Chemical Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
252,10,1,742,742,2011,Thinning,Medium,Medium,Refresh Events,dNBR,,,"Thinning causality likely, but could be other causality type than assigned (MIICA pixels within Thinning Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
253,106,1,741,741,2011,Thinning,Medium,Low,Refresh Events,dNBR,,,"Thinning causality likely, but could be other causality type than assigned (MIICA pixels within Thinning Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
254,32,1,743,743,2011,Thinning,Medium,High,Refresh Events,dNBR,,,"Thinning causality likely, but could be other causality type than assigned (MIICA pixels within Thinning Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
255,3,9999,713,713,2011,Development,Medium,High,Refresh Events,dNBR,,,"Development causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
256,16,9999,881,881,2011,Biological,Low,Low,Refresh Events,MIICA,dNBR,,"Biological causality likely, but could be other causality type than assigned (MIICA pixels within Biological Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
257,1,9999,883,883,2011,Biological,Low,High,Refresh Events,MIICA,dNBR,,"Biological causality likely, but could be other causality type than assigned (MIICA pixels within Biological Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
258,1,9999,882,882,2011,Biological,Low,Medium,Refresh Events,MIICA,dNBR,,"Biological causality likely, but could be other causality type than assigned (MIICA pixels within Biological Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
259,2,1,753,753,2011,Mastication,Medium,High,Refresh Events,dNBR,,,"Mastication causality likely, but could be other causality type than assigned (MIICA pixels within Mastication Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
260,1,1,752,752,2011,Mastication,Medium,Medium,Refresh Events,dNBR,,,"Mastication causality likely, but could be other causality type than assigned (MIICA pixels within Mastication Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
261,13763,1,215,215,2011,Wildfire,High,Increased Green,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
262,2566,1,16,16,2011,Wildfire,High,NA,MTBS,NA,NA,NA,MTBS mapped water body or other non-mappable land cover type located inside of a fire perimeter.
263,64,1,831,831,2011,Chemical,Low,Low,Refresh Events,MIICA,dNBR,,"Chemical causality likely, but could be other causality type than assigned (MIICA pixels within Chemical Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
264,46,1,832,832,2011,Chemical,Low,Medium,Refresh Events,MIICA,dNBR,,"Chemical causality likely, but could be other causality type than assigned (MIICA pixels within Chemical Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
265,61,1,482,482,2011,Wildland Fire Use,High,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Wildland Fire Use Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
266,62,1,481,481,2011,Wildland Fire Use,High,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Wildland Fire Use Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
267,20,1,483,483,2011,Wildland Fire Use,High,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Wildland Fire Use Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
268,3,1,981,981,2011,Wildland Fire Use,High,Low,Refresh Events,,,,"Within Wildland Fire Use Refresh Event perimeter, but no change detected by MIICA or dNBR. Severity default of low."
269,154,1,812,812,2011,Weather,Low,Medium,Refresh Events,MIICA,dNBR,,"Weather causality likely, but could be other causality type than assigned (MIICA pixels within Weather Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
270,1124,1,813,813,2011,Weather,Low,High,Refresh Events,MIICA,dNBR,,"Weather causality likely, but could be other causality type than assigned (MIICA pixels within Weather Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
271,5631,1,513,513,2011,Weather,Medium,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Weather Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
272,92,1,811,811,2011,Weather,Low,Low,Refresh Events,MIICA,dNBR,,"Weather causality likely, but could be other causality type than assigned (MIICA pixels within Weather Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
273,17021,9999,231,231,2011,Wildfire,High,Unburned/Low,Focal Majority,RAVG,,,"RAVG origin, MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output."
274,17,9999,234,234,2011,Wildfire,High,High,Focal Majority,RAVG,,,"RAVG origin, MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output."
275,131,1,231,231,2011,Wildfire,High,Unburned/Low,Focal Majority,RAVG,,,"RAVG origin, MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output."
276,148,9999,232,232,2011,Wildfire,High,Low,Focal Majority,RAVG,,,"RAVG origin, MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output."
