Value,Count,LBA,LF,VALUE_1,DIST_YEAR,DIST_TYPE,TYPE_CONFIDENCE,SEVERITY,SOURCE1,SOURCE2,SOURCE3,SOURCE4,DESCRIPTION
151,29181,9999,801,801,2012,Wildland Fire,Medium,Low,Refresh Events,dNBR,,,"Wildland Fire causality likely, but could be other causality type than assigned (MIICA pixels within Wildland Fire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
152,98002,1,701,701,2012,Unknown,N/A,Low,MIICA,PAD,dNBR,,"MIICA identified disturbance.  Anthropogenic causality likely, but unknown (outside Refresh Event 500m buffer, PAD GAP Status equals 3 or 4).  Severity determined by dNBR standard deviation breakpoints."
153,12568,1,702,702,2012,Unknown,N/A,Medium,MIICA,PAD,dNBR,,"MIICA identified disturbance.  Anthropogenic causality likely, but unknown (outside Refresh Event 500m buffer, PAD GAP Status equals 3 or 4).  Severity determined by dNBR standard deviation breakpoints."
154,12300,1,703,703,2012,Unknown,N/A,High,MIICA,PAD,dNBR,,"MIICA identified disturbance.  Anthropogenic causality likely, but unknown (outside Refresh Event 500m buffer, PAD GAP Status equals 3 or 4).  Severity determined by dNBR standard deviation breakpoints."
155,1630,9999,732,732,2012,Harvest,Medium,Medium,Refresh Events,dNBR,,,"Harvest causality likely, but could be other causality type than assigned (MIICA pixels within Harvest Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
156,798,9999,233,233,2012,Wildfire,High,Medium,Focal Majority,RAVG,,,"RAVG origin, MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output."
157,37469,1,493,493,2012,Prescribed Fire,High,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Prescribed Fire Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
158,5081,9999,793,793,2012,Prescribed Fire,Medium,High,Refresh Events,dNBR,,,"Prescribed Fire causality likely, but could be other causality type than assigned (MIICA pixels within Prescribed Fire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
159,825,1,232,232,2012,Wildfire,High,Low,Focal Majority,RAVG,,,"RAVG origin, MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output."
160,776,1,234,234,2012,Wildfire,High,High,Focal Majority,RAVG,,,"RAVG origin, MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output."
161,8009,1,231,231,2012,Wildfire,High,Unburned/Low,Focal Majority,RAVG,,,"RAVG origin, MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output."
162,315,1,233,233,2012,Wildfire,High,Medium,Focal Majority,RAVG,,,"RAVG origin, MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output."
163,11539,1,771,771,2012,Wildfire,Medium,Low,Refresh Events,dNBR,,,"Wildfire causality likely, but could be other causality type than assigned (MIICA pixels within Wildfire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
164,493196,9999,212,212,2012,Wildfire,High,Low,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
165,397552,1,212,212,2012,Wildfire,High,Low,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
166,21328,1,213,213,2012,Wildfire,High,Medium,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
167,108997,9999,211,211,2012,Wildfire,High,Unburned/Low,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
168,32958,1,211,211,2012,Wildfire,High,Unburned/Low,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
169,10355,9999,213,213,2012,Wildfire,High,Medium,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
170,2989,1,1031,1031,2012,Chemical,Medium,Low,Refresh Events,,,,"Within Chemical Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low."
171,174,1,831,831,2012,Chemical,Low,Low,Refresh Events,MIICA,dNBR,,"Chemical causality likely, but could be other causality type than assigned (MIICA pixels within Chemical Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
172,73,1,832,832,2012,Chemical,Low,Medium,Refresh Events,MIICA,dNBR,,"Chemical causality likely, but could be other causality type than assigned (MIICA pixels within Chemical Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
173,858,1,115,115,2012,Wildfire,High,Increased Green,Decision Tree Modeled,MTBS,,,MTBS gap (value = 6) filled with See5 output.
174,3623,9999,215,215,2012,Wildfire,High,Increased Green,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
175,3844,1,801,801,2012,Wildland Fire,Medium,Low,Refresh Events,dNBR,,,"Wildland Fire causality likely, but could be other causality type than assigned (MIICA pixels within Wildland Fire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
176,2324,9999,802,802,2012,Wildland Fire,Medium,Medium,Refresh Events,dNBR,,,"Wildland Fire causality likely, but could be other causality type than assigned (MIICA pixels within Wildland Fire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
177,2335,1,772,772,2012,Wildfire,Medium,Medium,Refresh Events,dNBR,,,"Wildfire causality likely, but could be other causality type than assigned (MIICA pixels within Wildfire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
178,397,1,215,215,2012,Wildfire,High,Increased Green,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
179,169746,9999,1041,1041,2012,Insects,Medium,Low,Refresh Events,,,,"Within Insects Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low."
180,1246,1,793,793,2012,Prescribed Fire,Medium,High,Refresh Events,dNBR,,,"Prescribed Fire causality likely, but could be other causality type than assigned (MIICA pixels within Prescribed Fire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
181,2804,1,773,773,2012,Wildfire,Medium,High,Refresh Events,dNBR,,,"Wildfire causality likely, but could be other causality type than assigned (MIICA pixels within Wildfire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
182,244,9999,881,881,2012,Biological,Low,Low,Refresh Events,MIICA,dNBR,,"Biological causality likely, but could be other causality type than assigned (MIICA pixels within Biological Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
183,47,9999,882,882,2012,Biological,Low,Medium,Refresh Events,MIICA,dNBR,,"Biological causality likely, but could be other causality type than assigned (MIICA pixels within Biological Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
184,7,9999,883,883,2012,Biological,Low,High,Refresh Events,MIICA,dNBR,,"Biological causality likely, but could be other causality type than assigned (MIICA pixels within Biological Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
185,14358,9999,1051,1051,2012,Disease,Medium,Low,Refresh Events,,,,"Within Disease Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low."
186,5526,9999,551,551,2012,Disease,Medium,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Disease Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
187,4266,9999,721,721,2012,Clearcut,Medium,Low,Refresh Events,dNBR,,,"Clearcut causality likely, but could be other causality type than assigned (MIICA pixels within Clearcut Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
188,1535,9999,541,541,2012,Insects,Medium,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Insects Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
189,10339,9999,841,841,2012,Insects,Low,Low,Refresh Events,MIICA,dNBR,,"Insects causality likely, but could be other causality type than assigned (MIICA pixels within Insects Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
190,916,9999,843,843,2012,Insects,Low,High,Refresh Events,MIICA,dNBR,,"Insects causality likely, but could be other causality type than assigned (MIICA pixels within Insects Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
191,312842,9999,21,21,2012,Wildfire,High,Unburned/Low,BARC,,,,BARC mapped wildfire.
192,33662,1,21,21,2012,Wildfire,High,Unburned/Low,BARC,,,,BARC mapped wildfire.
193,84775,9999,22,22,2012,Wildfire,High,Low,BARC,,,,BARC mapped wildfire.
194,48105,1,22,22,2012,Wildfire,High,Low,BARC,,,,BARC mapped wildfire.
195,21832,1,23,23,2012,Wildfire,High,Medium,BARC,,,,BARC mapped wildfire.
196,13358,9999,23,23,2012,Wildfire,High,Medium,BARC,,,,BARC mapped wildfire.
197,756,1,803,803,2012,Wildland Fire,Medium,High,Refresh Events,dNBR,,,"Wildland Fire causality likely, but could be other causality type than assigned (MIICA pixels within Wildland Fire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
198,460,1,802,802,2012,Wildland Fire,Medium,Medium,Refresh Events,dNBR,,,"Wildland Fire causality likely, but could be other causality type than assigned (MIICA pixels within Wildland Fire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
199,37,1,533,533,2012,Chemical,Medium,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Chemical Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
200,9,1,532,532,2012,Chemical,Medium,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Chemical Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
201,842,1,792,792,2012,Prescribed Fire,Medium,Medium,Refresh Events,dNBR,,,"Prescribed Fire causality likely, but could be other causality type than assigned (MIICA pixels within Prescribed Fire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
202,1057,1,603,603,2012,Unknown,N/A,High,MIICA,PAD,dNBR,,"MIICA identified disturbance.  Anthropogenic causality not expected, most likely fire related (outside Refresh Event 500m buffer, PAD GAP Status equals 1 or 2).   Severity determined by dNBR standard deviation breakpoints."
203,1733,1,602,602,2012,Unknown,N/A,Medium,MIICA,PAD,dNBR,,"MIICA identified disturbance.  Anthropogenic causality not expected, most likely fire related (outside Refresh Event 500m buffer, PAD GAP Status equals 1 or 2).   Severity determined by dNBR standard deviation breakpoints."
204,12777,1,601,601,2012,Unknown,N/A,Low,MIICA,PAD,dNBR,,"MIICA identified disturbance.  Anthropogenic causality not expected, most likely fire related (outside Refresh Event 500m buffer, PAD GAP Status equals 1 or 2).   Severity determined by dNBR standard deviation breakpoints."
205,445,9999,542,542,2012,Insects,Medium,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Insects Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
206,120,9999,543,543,2012,Insects,Medium,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Insects Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
207,2808,9999,842,842,2012,Insects,Low,Medium,Refresh Events,MIICA,dNBR,,"Insects causality likely, but could be other causality type than assigned (MIICA pixels within Insects Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
208,1222,9999,24,24,2012,Wildfire,High,High,BARC,,,,BARC mapped wildfire.
209,297,1,572,572,2012,Herbicide,Medium,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Herbicide Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
210,643,9999,214,214,2012,Wildfire,High,High,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
211,1339,1,761,761,2012,Other Mechanical,Medium,Low,Refresh Events,dNBR,,,"Other Mechanical causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
212,513,1,833,833,2012,Chemical,Low,High,Refresh Events,MIICA,dNBR,,"Chemical causality likely, but could be other causality type than assigned (MIICA pixels within Chemical Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
213,1355,1,941,941,2012,Thinning,High,Low,Refresh Events,,,,"Within Thinning Refresh Event perimeter, but no change detected by MIICA or dNBR. Severity default of low."
214,4942,1,441,441,2012,Thinning,High,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Thinning Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
215,3561,1,24,24,2012,Wildfire,High,High,BARC,,,,BARC mapped wildfire.
216,96,1,741,741,2012,Thinning,Medium,Low,Refresh Events,dNBR,,,"Thinning causality likely, but could be other causality type than assigned (MIICA pixels within Thinning Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
217,9,1,742,742,2012,Thinning,Medium,Medium,Refresh Events,dNBR,,,"Thinning causality likely, but could be other causality type than assigned (MIICA pixels within Thinning Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
218,1994,1,214,214,2012,Wildfire,High,High,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
219,516,1,573,573,2012,Herbicide,Medium,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Herbicide Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
220,1466,9999,733,733,2012,Harvest,Medium,High,Refresh Events,dNBR,,,"Harvest causality likely, but could be other causality type than assigned (MIICA pixels within Harvest Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
221,100,9999,1021,1021,2012,Insecticide,Medium,Low,Refresh Events,,,,"Within Insecticide Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low."
222,1209,9999,911,911,2012,Development,High,Low,Refresh Events,,,,"Within Development Refresh Event perimeter, but no change detected by (MIICA or dNBR. Severity default of low."
223,668,9999,411,411,2012,Development,High,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Development Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
224,70,9999,412,412,2012,Development,High,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Development Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
225,166,9999,413,413,2012,Development,High,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Development Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
226,325,9999,711,711,2012,Development,Medium,Low,Refresh Events,dNBR,,,"Development causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
227,985,1,951,951,2012,Mastication,High,Low,Refresh Events,,,,"Within Mastication Refresh Event perimeter, but no change detected by MIICA or dNBR. Severity default of low."
228,294,1,451,451,2012,Mastication,High,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Mastication Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
229,1329,1,453,453,2012,Mastication,High,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Mastication Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
230,219,1,452,452,2012,Mastication,High,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Mastication Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
231,2,1,752,752,2012,Mastication,Medium,Medium,Refresh Events,dNBR,,,"Mastication causality likely, but could be other causality type than assigned (MIICA pixels within Mastication Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
232,3,1,751,751,2012,Mastication,Medium,Low,Refresh Events,dNBR,,,"Mastication causality likely, but could be other causality type than assigned (MIICA pixels within Mastication Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
233,1,1,753,753,2012,Mastication,Medium,High,Refresh Events,dNBR,,,"Mastication causality likely, but could be other causality type than assigned (MIICA pixels within Mastication Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
234,1408842,9999,1011,1011,2012,Weather,Medium,Low,Refresh Events,,,,"Within Weather Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low."
235,17490,9999,511,511,2012,Weather,Medium,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Weather Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
236,1253,9999,811,811,2012,Weather,Low,Low,Refresh Events,MIICA,dNBR,,"Weather causality likely, but could be other causality type than assigned (MIICA pixels within Weather Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
237,6262,9999,512,512,2012,Weather,Medium,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Weather Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
238,230,9999,812,812,2012,Weather,Low,Medium,Refresh Events,MIICA,dNBR,,"Weather causality likely, but could be other causality type than assigned (MIICA pixels within Weather Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
239,762,9999,813,813,2012,Weather,Low,High,Refresh Events,MIICA,dNBR,,"Weather causality likely, but could be other causality type than assigned (MIICA pixels within Weather Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
240,4198,9999,513,513,2012,Weather,Medium,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Weather Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
241,180,1,1011,1011,2012,Weather,Medium,Low,Refresh Events,,,,"Within Weather Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low."
242,1099,9999,722,722,2012,Clearcut,Medium,Medium,Refresh Events,dNBR,,,"Clearcut causality likely, but could be other causality type than assigned (MIICA pixels within Clearcut Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
243,1614,9999,723,723,2012,Clearcut,Medium,High,Refresh Events,dNBR,,,"Clearcut causality likely, but could be other causality type than assigned (MIICA pixels within Clearcut Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
244,353,1,442,442,2012,Thinning,High,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Thinning Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
245,866,1,871,871,2012,Herbicide,Low,Low,Refresh Events,MIICA,dNBR,,"Herbicide causality likely, but could be other causality type than assigned (MIICA pixels within Herbicide Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
246,109,1,873,873,2012,Herbicide,Low,High,Refresh Events,MIICA,dNBR,,"Herbicide causality likely, but could be other causality type than assigned (MIICA pixels within Herbicide Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
247,317,1,872,872,2012,Herbicide,Low,Medium,Refresh Events,MIICA,dNBR,,"Herbicide causality likely, but could be other causality type than assigned (MIICA pixels within Herbicide Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
248,11,9999,712,712,2012,Development,Medium,Medium,Refresh Events,dNBR,,,"Development causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
249,6,9999,713,713,2012,Development,Medium,High,Refresh Events,dNBR,,,"Development causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
250,211,1,531,531,2012,Chemical,Medium,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Chemical Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
251,16,1,1041,1041,2012,Insects,Medium,Low,Refresh Events,,,,"Within Insects Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low."
252,12,1,921,921,2012,Clearcut,High,Low,Refresh Events,,,,"Within Clearcut Refresh Event perimeter, but no change detected by MIICA or dNBR. Severity default of low."
253,16,1,421,421,2012,Clearcut,High,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Clearcut Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
254,592,1,443,443,2012,Thinning,High,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Thinning Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
255,103,1,733,733,2012,Harvest,Medium,High,Refresh Events,dNBR,,,"Harvest causality likely, but could be other causality type than assigned (MIICA pixels within Harvest Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
256,50,1,743,743,2012,Thinning,Medium,High,Refresh Events,dNBR,,,"Thinning causality likely, but could be other causality type than assigned (MIICA pixels within Thinning Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
257,265,1,762,762,2012,Other Mechanical,Medium,Medium,Refresh Events,dNBR,,,"Other Mechanical causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
258,2392,9999,552,552,2012,Disease,Medium,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Disease Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
259,2312,9999,553,553,2012,Disease,Medium,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Disease Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
260,689,9999,851,851,2012,Disease,Low,Low,Refresh Events,MIICA,dNBR,,"Disease causality likely, but could be other causality type than assigned (MIICA pixels within Disease Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
261,88,9999,852,852,2012,Disease,Low,Medium,Refresh Events,MIICA,dNBR,,"Disease causality likely, but could be other causality type than assigned (MIICA pixels within Disease Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
262,2,1,881,881,2012,Biological,Low,Low,Refresh Events,MIICA,dNBR,,"Biological causality likely, but could be other causality type than assigned (MIICA pixels within Biological Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
263,9,1,581,581,2012,Biological,Medium,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Biological Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
264,2,1,732,732,2012,Harvest,Medium,Medium,Refresh Events,dNBR,,,"Harvest causality likely, but could be other causality type than assigned (MIICA pixels within Harvest Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
265,5,1,723,723,2012,Clearcut,Medium,High,Refresh Events,dNBR,,,"Clearcut causality likely, but could be other causality type than assigned (MIICA pixels within Clearcut Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
266,16,1,422,422,2012,Clearcut,High,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Clearcut Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
267,9,1,423,423,2012,Clearcut,High,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Clearcut Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
268,7,1,731,731,2012,Harvest,Medium,Low,Refresh Events,dNBR,,,"Harvest causality likely, but could be other causality type than assigned (MIICA pixels within Harvest Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
269,218,1,763,763,2012,Other Mechanical,Medium,High,Refresh Events,dNBR,,,"Other Mechanical causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
270,46,9999,853,853,2012,Disease,Low,High,Refresh Events,MIICA,dNBR,,"Disease causality likely, but could be other causality type than assigned (MIICA pixels within Disease Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
271,8,1,721,721,2012,Clearcut,Medium,Low,Refresh Events,dNBR,,,"Clearcut causality likely, but could be other causality type than assigned (MIICA pixels within Clearcut Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
272,6,1,722,722,2012,Clearcut,Medium,Medium,Refresh Events,dNBR,,,"Clearcut causality likely, but could be other causality type than assigned (MIICA pixels within Clearcut Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
273,8,1,1081,1081,2012,Biological,Medium,Low,Refresh Events,,,,"Within Biological Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low."
274,15382,9999,981,981,2012,Wildland Fire Use,High,Low,Refresh Events,,,,"Within Wildland Fire Use Refresh Event perimeter, but no change detected by MIICA or dNBR. Severity default of low."
275,20734,9999,481,481,2012,Wildland Fire Use,High,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Wildland Fire Use Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
276,1640,9999,482,482,2012,Wildland Fire Use,High,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Wildland Fire Use Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
277,450,9999,483,483,2012,Wildland Fire Use,High,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Wildland Fire Use Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
278,655,1,481,481,2012,Wildland Fire Use,High,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Wildland Fire Use Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
279,56,1,981,981,2012,Wildland Fire Use,High,Low,Refresh Events,,,,"Within Wildland Fire Use Refresh Event perimeter, but no change detected by MIICA or dNBR. Severity default of low."
280,276,1,483,483,2012,Wildland Fire Use,High,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Wildland Fire Use Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
281,279,1,482,482,2012,Wildland Fire Use,High,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Wildland Fire Use Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
282,147,1,433,433,2012,Harvest,High,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Harvest Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
283,9,1,432,432,2012,Harvest,High,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Harvest Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
284,8,1,431,431,2012,Harvest,High,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Harvest Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
