Value,Count,LBA,LF,VALUE_1,DIST_YEAR,DIST_TYPE,TYPE_CONFIDENCE,SEVERITY,SOURCE1,SOURCE2,SOURCE3,SOURCE4,DESCRIPTION
130,45,1,533,533,2013,Chemical,Medium,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Chemical Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
131,34,1,532,532,2013,Chemical,Medium,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Chemical Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
132,11,1,531,531,2013,Chemical,Medium,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Chemical Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
133,677,9999,533,533,2013,Chemical,Medium,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Chemical Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
134,33058,1,493,493,2013,Prescribed Fire,High,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Prescribed Fire Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
135,9856,1,941,941,2013,Thinning,High,Low,Refresh Events,,,,"Within Thinning Refresh Event perimeter, but no change detected by MIICA or dNBR. Severity default of low."
136,11866,1,441,441,2013,Thinning,High,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Thinning Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
137,6678,9999,751,751,2013,Mastication,Medium,Low,Refresh Events,dNBR,,,"Mastication causality likely, but could be other causality type than assigned (MIICA pixels within Mastication Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
138,1796,9999,752,752,2013,Mastication,Medium,Medium,Refresh Events,dNBR,,,"Mastication causality likely, but could be other causality type than assigned (MIICA pixels within Mastication Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
139,2016,9999,753,753,2013,Mastication,Medium,High,Refresh Events,dNBR,,,"Mastication causality likely, but could be other causality type than assigned (MIICA pixels within Mastication Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
140,65494,9999,931,931,2013,Harvest,High,Low,Refresh Events,,,,"Within Harvest Refresh Event perimeter, but no change detected by MIICA or dNBR. Severity default of low."
141,74227,9999,431,431,2013,Harvest,High,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Harvest Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
142,18062,9999,432,432,2013,Harvest,High,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Harvest Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
143,38,1,831,831,2013,Chemical,Low,Low,Refresh Events,MIICA,dNBR,,"Chemical causality likely, but could be other causality type than assigned (MIICA pixels within Chemical Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
144,76,1,832,832,2013,Chemical,Low,Medium,Refresh Events,MIICA,dNBR,,"Chemical causality likely, but could be other causality type than assigned (MIICA pixels within Chemical Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
145,353,1,833,833,2013,Chemical,Low,High,Refresh Events,MIICA,dNBR,,"Chemical causality likely, but could be other causality type than assigned (MIICA pixels within Chemical Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
146,17610,9999,433,433,2013,Harvest,High,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Harvest Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
147,1064,1,792,792,2013,Prescribed Fire,Medium,Medium,Refresh Events,dNBR,,,"Prescribed Fire causality likely, but could be other causality type than assigned (MIICA pixels within Prescribed Fire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
148,4208,9999,742,742,2013,Thinning,Medium,Medium,Refresh Events,dNBR,,,"Thinning causality likely, but could be other causality type than assigned (MIICA pixels within Thinning Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
149,1480,1,442,442,2013,Thinning,High,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Thinning Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
150,8113,1,463,463,2013,Other Mechanical,High,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Other Mechanical Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
151,27,1,742,742,2013,Thinning,Medium,Medium,Refresh Events,dNBR,,,"Thinning causality likely, but could be other causality type than assigned (MIICA pixels within Thinning Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
152,77,1,743,743,2013,Thinning,Medium,High,Refresh Events,dNBR,,,"Thinning causality likely, but could be other causality type than assigned (MIICA pixels within Thinning Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
153,13966,1,15,15,2013,Wildfire,High,Increased Green,MTBS,,,,MTBS mapped wildfire.
154,125533,9999,1081,1081,2013,Biological,Medium,Low,Refresh Events,,,,"Within Biological Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low."
155,15372,1,21,21,2013,Wildfire,High,Unburned/Low,BARC,,,,BARC mapped wildfire.
156,31821,1,22,22,2013,Wildfire,High,Low,BARC,,,,BARC mapped wildfire.
157,18260,1,23,23,2013,Wildfire,High,Medium,BARC,,,,BARC mapped wildfire.
158,3880,1,451,451,2013,Mastication,High,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Mastication Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
159,192,1,453,453,2013,Mastication,High,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Mastication Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
160,397,1,452,452,2013,Mastication,High,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Mastication Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
161,276065,9999,1041,1041,2013,Insects,Medium,Low,Refresh Events,,,,"Within Insects Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low."
162,12293,9999,921,921,2013,Clearcut,High,Low,Refresh Events,,,,"Within Clearcut Refresh Event perimeter, but no change detected by MIICA or dNBR. Severity default of low."
163,32228,9999,421,421,2013,Clearcut,High,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Clearcut Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
164,10991,9999,422,422,2013,Clearcut,High,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Clearcut Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
165,19518,9999,423,423,2013,Clearcut,High,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Clearcut Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
166,15842,9999,841,841,2013,Insects,Low,Low,Refresh Events,MIICA,dNBR,,"Insects causality likely, but could be other causality type than assigned (MIICA pixels within Insects Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
167,3980,9999,842,842,2013,Insects,Low,Medium,Refresh Events,MIICA,dNBR,,"Insects causality likely, but could be other causality type than assigned (MIICA pixels within Insects Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
168,7553,9999,843,843,2013,Insects,Low,High,Refresh Events,MIICA,dNBR,,"Insects causality likely, but could be other causality type than assigned (MIICA pixels within Insects Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
169,8669,9999,743,743,2013,Thinning,Medium,High,Refresh Events,dNBR,,,"Thinning causality likely, but could be other causality type than assigned (MIICA pixels within Thinning Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
170,45445,9999,31,31,2013,Wildfire,High,Unburned/Low,RAVG,,,,RAVG mapped wildfire.
171,403,1,871,871,2013,Herbicide,Low,Low,Refresh Events,MIICA,dNBR,,"Herbicide causality likely, but could be other causality type than assigned (MIICA pixels within Herbicide Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
172,145,1,572,572,2013,Herbicide,Medium,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Herbicide Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
173,549,1,573,573,2013,Herbicide,Medium,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Herbicide Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
174,1834,1,771,771,2013,Wildfire,Medium,Low,Refresh Events,dNBR,,,"Wildfire causality likely, but could be other causality type than assigned (MIICA pixels within Wildfire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
175,690,1,772,772,2013,Wildfire,Medium,Medium,Refresh Events,dNBR,,,"Wildfire causality likely, but could be other causality type than assigned (MIICA pixels within Wildfire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
176,3075,1,951,951,2013,Mastication,High,Low,Refresh Events,,,,"Within Mastication Refresh Event perimeter, but no change detected by MIICA or dNBR. Severity default of low."
177,929,9999,911,911,2013,Development,High,Low,Refresh Events,,,,"Within Development Refresh Event perimeter, but no change detected by (MIICA or dNBR. Severity default of low."
178,556,9999,411,411,2013,Development,High,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Development Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
179,99,9999,412,412,2013,Development,High,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Development Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
180,1987,1,793,793,2013,Prescribed Fire,Medium,High,Refresh Events,dNBR,,,"Prescribed Fire causality likely, but could be other causality type than assigned (MIICA pixels within Prescribed Fire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
181,1161,1,763,763,2013,Other Mechanical,Medium,High,Refresh Events,dNBR,,,"Other Mechanical causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
182,225,1,762,762,2013,Other Mechanical,Medium,Medium,Refresh Events,dNBR,,,"Other Mechanical causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
183,477,1,761,761,2013,Other Mechanical,Medium,Low,Refresh Events,dNBR,,,"Other Mechanical causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
184,8879,9999,1051,1051,2013,Disease,Medium,Low,Refresh Events,,,,"Within Disease Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low."
185,221,9999,851,851,2013,Disease,Low,Low,Refresh Events,MIICA,dNBR,,"Disease causality likely, but could be other causality type than assigned (MIICA pixels within Disease Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
186,58,9999,852,852,2013,Disease,Low,Medium,Refresh Events,MIICA,dNBR,,"Disease causality likely, but could be other causality type than assigned (MIICA pixels within Disease Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
187,123,9999,853,853,2013,Disease,Low,High,Refresh Events,MIICA,dNBR,,"Disease causality likely, but could be other causality type than assigned (MIICA pixels within Disease Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
188,33,9999,481,481,2013,Wildland Fire Use,High,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Wildland Fire Use Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
189,15,9999,981,981,2013,Wildland Fire Use,High,Low,Refresh Events,,,,"Within Wildland Fire Use Refresh Event perimeter, but no change detected by MIICA or dNBR. Severity default of low."
190,26,1,481,481,2013,Wildland Fire Use,High,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Wildland Fire Use Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
191,14,1,483,483,2013,Wildland Fire Use,High,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Wildland Fire Use Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
192,23,1,482,482,2013,Wildland Fire Use,High,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Wildland Fire Use Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
193,8664,9999,23,23,2013,Wildfire,High,Medium,BARC,,,,BARC mapped wildfire.
194,954,9999,24,24,2013,Wildfire,High,High,BARC,,,,BARC mapped wildfire.
195,4032,1,24,24,2013,Wildfire,High,High,BARC,,,,BARC mapped wildfire.
196,792,1,773,773,2013,Wildfire,Medium,High,Refresh Events,dNBR,,,"Wildfire causality likely, but could be other causality type than assigned (MIICA pixels within Wildfire Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
197,5831,9999,541,541,2013,Insects,Medium,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Insects Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
198,3285,9999,542,542,2013,Insects,Medium,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Insects Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
199,3609,9999,32,32,2013,Wildfire,High,Low,RAVG,,,,RAVG mapped wildfire.
200,620,9999,34,34,2013,Wildfire,High,High,RAVG,,,,RAVG mapped wildfire.
201,772,9999,33,33,2013,Wildfire,High,Medium,RAVG,,,,RAVG mapped wildfire.
202,445,1,33,33,2013,Wildfire,High,Medium,RAVG,,,,RAVG mapped wildfire.
203,1125,1,31,31,2013,Wildfire,High,Unburned/Low,RAVG,,,,RAVG mapped wildfire.
204,16950,9999,543,543,2013,Insects,Medium,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Insects Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
205,267422,9999,112,112,2013,Wildfire,High,Low,Decision Tree Modeled,MTBS,,,MTBS gap (value = 6) filled with See5 output.
206,114796,9999,111,111,2013,Wildfire,High,Unburned/Low,Decision Tree Modeled,MTBS,,,MTBS gap (value = 6) filled with See5 output.
207,14184,9999,114,114,2013,Wildfire,High,High,Decision Tree Modeled,MTBS,,,MTBS gap (value = 6) filled with See5 output.
208,36027,1,114,114,2013,Wildfire,High,High,Decision Tree Modeled,MTBS,,,MTBS gap (value = 6) filled with See5 output.
209,32596,9999,113,113,2013,Wildfire,High,Medium,Decision Tree Modeled,MTBS,,,MTBS gap (value = 6) filled with See5 output.
210,134068,1,112,112,2013,Wildfire,High,Low,Decision Tree Modeled,MTBS,,,MTBS gap (value = 6) filled with See5 output.
211,89196,1,113,113,2013,Wildfire,High,Medium,Decision Tree Modeled,MTBS,,,MTBS gap (value = 6) filled with See5 output.
212,1493,1,214,214,2013,Wildfire,High,High,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
213,189,9999,214,214,2013,Wildfire,High,High,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
214,10339,9999,731,731,2013,Harvest,Medium,Low,Refresh Events,dNBR,,,"Harvest causality likely, but could be other causality type than assigned (MIICA pixels within Harvest Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
215,3169,9999,733,733,2013,Harvest,Medium,High,Refresh Events,dNBR,,,"Harvest causality likely, but could be other causality type than assigned (MIICA pixels within Harvest Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
216,1903,9999,732,732,2013,Harvest,Medium,Medium,Refresh Events,dNBR,,,"Harvest causality likely, but could be other causality type than assigned (MIICA pixels within Harvest Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
217,1780,9999,723,723,2013,Clearcut,Medium,High,Refresh Events,dNBR,,,"Clearcut causality likely, but could be other causality type than assigned (MIICA pixels within Clearcut Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
218,2395,9999,721,721,2013,Clearcut,Medium,Low,Refresh Events,dNBR,,,"Clearcut causality likely, but could be other causality type than assigned (MIICA pixels within Clearcut Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
219,909,9999,722,722,2013,Clearcut,Medium,Medium,Refresh Events,dNBR,,,"Clearcut causality likely, but could be other causality type than assigned (MIICA pixels within Clearcut Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
220,10861,1,111,111,2013,Wildfire,High,Unburned/Low,Decision Tree Modeled,MTBS,,,MTBS gap (value = 6) filled with See5 output.
221,649,9999,551,551,2013,Disease,Medium,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Disease Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
222,443,9999,553,553,2013,Disease,Medium,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Disease Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
223,689,9999,552,552,2013,Disease,Medium,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Disease Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
224,243,1,571,571,2013,Herbicide,Medium,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Herbicide Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
225,1104,9999,213,213,2013,Wildfire,High,Medium,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
226,167157,9999,1021,1021,2013,Insecticide,Medium,Low,Refresh Events,,,,"Within Insecticide Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low."
227,2747,9999,521,521,2013,Insecticide,Medium,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Insecticide Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
228,607,9999,522,522,2013,Insecticide,Medium,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Insecticide Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
229,297,9999,523,523,2013,Insecticide,Medium,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Insecticide Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
230,1084,1,34,34,2013,Wildfire,High,High,RAVG,,,,RAVG mapped wildfire.
231,366,1,32,32,2013,Wildfire,High,Low,RAVG,,,,RAVG mapped wildfire.
232,4753,9999,231,231,2013,Wildfire,High,Unburned/Low,Focal Majority,RAVG,,,"RAVG origin, MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output."
233,1864,1,213,213,2013,Wildfire,High,Medium,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
234,55,9999,581,581,2013,Biological,Medium,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Biological Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
235,401,1,753,753,2013,Mastication,Medium,High,Refresh Events,dNBR,,,"Mastication causality likely, but could be other causality type than assigned (MIICA pixels within Mastication Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
236,134,1,752,752,2013,Mastication,Medium,Medium,Refresh Events,dNBR,,,"Mastication causality likely, but could be other causality type than assigned (MIICA pixels within Mastication Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
237,441,1,751,751,2013,Mastication,Medium,Low,Refresh Events,dNBR,,,"Mastication causality likely, but could be other causality type than assigned (MIICA pixels within Mastication Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
238,6,9999,582,582,2013,Biological,Medium,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Biological Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
239,758,9999,115,115,2013,Wildfire,High,Increased Green,Decision Tree Modeled,MTBS,,,MTBS gap (value = 6) filled with See5 output.
240,68,1,1041,1041,2013,Insects,Medium,Low,Refresh Events,,,,"Within Insects Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low."
241,55,9999,711,711,2013,Development,Medium,Low,Refresh Events,dNBR,,,"Development causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
242,9,9999,712,712,2013,Development,Medium,Medium,Refresh Events,dNBR,,,"Development causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
243,2,9999,713,713,2013,Development,Medium,High,Refresh Events,dNBR,,,"Development causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
244,74,9999,413,413,2013,Development,High,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Development Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
245,67,1,741,741,2013,Thinning,Medium,Low,Refresh Events,dNBR,,,"Thinning causality likely, but could be other causality type than assigned (MIICA pixels within Thinning Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
246,592,9999,234,234,2013,Wildfire,High,High,Focal Majority,RAVG,,,"RAVG origin, MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output."
247,109,1,115,115,2013,Wildfire,High,Increased Green,Decision Tree Modeled,MTBS,,,MTBS gap (value = 6) filled with See5 output.
248,123,1,231,231,2013,Wildfire,High,Unburned/Low,Focal Majority,RAVG,,,"RAVG origin, MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output."
249,115,9999,232,232,2013,Wildfire,High,Low,Focal Majority,RAVG,,,"RAVG origin, MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output."
250,358,1,431,431,2013,Harvest,High,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Harvest Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
251,4016,1,733,733,2013,Harvest,Medium,High,Refresh Events,dNBR,,,"Harvest causality likely, but could be other causality type than assigned (MIICA pixels within Harvest Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
252,277,1,732,732,2013,Harvest,Medium,Medium,Refresh Events,dNBR,,,"Harvest causality likely, but could be other causality type than assigned (MIICA pixels within Harvest Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
253,491,1,433,433,2013,Harvest,High,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Harvest Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
254,247,1,931,931,2013,Harvest,High,Low,Refresh Events,,,,"Within Harvest Refresh Event perimeter, but no change detected by MIICA or dNBR. Severity default of low."
255,47,1,432,432,2013,Harvest,High,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Harvest Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
256,10,9999,881,881,2013,Biological,Low,Low,Refresh Events,MIICA,dNBR,,"Biological causality likely, but could be other causality type than assigned (MIICA pixels within Biological Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
257,1125,1,443,443,2013,Thinning,High,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Thinning Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
258,69,9999,233,233,2013,Wildfire,High,Medium,Focal Majority,RAVG,,,"RAVG origin, MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output."
259,45,1,234,234,2013,Wildfire,High,High,Focal Majority,RAVG,,,"RAVG origin, MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output."
260,2,9999,583,583,2013,Biological,Medium,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Biological Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.
261,1,9999,882,882,2013,Biological,Low,Medium,Refresh Events,MIICA,dNBR,,"Biological causality likely, but could be other causality type than assigned (MIICA pixels within Biological Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
262,1,9999,883,883,2013,Biological,Low,High,Refresh Events,MIICA,dNBR,,"Biological causality likely, but could be other causality type than assigned (MIICA pixels within Biological Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
263,39,9999,215,215,2013,Wildfire,High,Increased Green,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
264,16,1,215,215,2013,Wildfire,High,Increased Green,Focal Majority,MTBS,,,MTBS gap (value = 6) filled with 12x12 matrix focal majority filtered output.
265,5,1,1051,1051,2013,Disease,Medium,Low,Refresh Events,,,,"Within Disease Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low."
266,11,1,731,731,2013,Harvest,Medium,Low,Refresh Events,dNBR,,,"Harvest causality likely, but could be other causality type than assigned (MIICA pixels within Harvest Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints."
267,1070,1,423,423,2013,Clearcut,High,High,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Clearcut Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
268,582,1,422,422,2013,Clearcut,High,Medium,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Clearcut Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
269,195,1,421,421,2013,Clearcut,High,Low,Refresh Events,MIICA,dNBR,,MIICA identified disturbance within Clearcut Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.
270,26,1,921,921,2013,Clearcut,High,Low,Refresh Events,,,,"Within Clearcut Refresh Event perimeter, but no change detected by MIICA or dNBR. Severity default of low."
